,Titulo,Final_score,Criteria_scores,Out_degrees,In_degrees,Clustering_coefficient,ASP,ASPW
107,Título: Responsabilidade é o remédio indicado,250.0,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 50.0}",1.1929824561403508,1.1929824561403508,0.011695906432748539,10.758655488278217,10.758655488278217
108,Título: Remédios: um bem que pode ser tornar mal,350.0,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.3181818181818181,1.3181818181818181,0.0025432900432900436,7.636829836829837,7.728904428904429
109,Título: Remédios que podem curar ou matar,700.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2545454545454546,1.2545454545454546,0.011136363636363637,8.966638865721434,8.966638865721434
110,Título: Remédio não é bala,900.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2903225806451613,1.2903225806451613,0.034708929063767775,7.8107760635811125,7.8107760635811125
111,Título: Simples sintomas,570.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 20.0}",1.1941747572815533,1.1941747572815533,0.019633225458468177,11.244431753283838,11.244431753283838
112,Título: Vivemos mais! Mas vimemos melhor?,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2844036697247707,1.2844036697247707,0.01050006950236308,10.215001698946653,11.245837580699966
113,Título: Vazio contemporâneo,650.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.2781954887218046,1.2781954887218046,0.0,10.212178172704489,10.491228070175438
114,Título: Uma Perfeita Ilusão,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2258064516129032,1.2258064516129032,0.0,10.157199625993455,10.157199625993455
115,Título: Tudo muda,750.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3450704225352113,1.3450704225352113,0.0007433489827856026,9.26480871041854,10.134202377384877
116,"Título: Um novo século, um novo relacionamento",850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.396039603960396,1.396039603960396,0.0012058359369347437,9.164059405940595,9.654653465346534
117,Título: Temos amores e amizades reais ou superficiais?,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3356643356643356,1.3356643356643356,0.004156491656491656,9.951836895498868,10.149906431596573
118,Título: Triste coletivismo individual,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2840909090909092,1.2840909090909092,0.0,9.37330198537095,9.37330198537095
119,Título: Problemas da automedicação,500.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2673267326732673,1.2673267326732673,0.0,9.331683168316832,9.331683168316832
120,Título: Tecnologia: é só saber usar!,850.0,"{'Competência 1': 200.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2743362831858407,1.2743362831858407,0.018519177136054426,9.762800252844501,9.95290771175727
121,Título: Tecnologia: A metamorfose dos laços afetivos,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2173913043478262,1.2173913043478262,0.003623188405797102,10.661849020544672,10.78057811753464
122,Título: Superficialidade nos relacionamentos,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.361904761904762,1.361904761904762,0.001957671957671958,9.317399267399267,9.99587912087912
123,Título: União,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.16,1.16,0.0,10.707575757575757,11.114242424242423
124,[redação sem título],750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1634615384615385,1.1634615384615385,0.0,16.425224047796863,17.332710978342046
125,Título: Vote sim ao esporte .*,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2238805970149254,1.2238805970149254,0.008972992181947408,7.414518317503392,7.414518317503392
126,Título: União de esporte e educação,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.4819277108433735,1.4819277108433735,0.012525716579540635,6.262121657361152,6.399647369967676
127,Título: Rumo a Tolerância,300.0,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.2419354838709677,1.2419354838709677,0.0,10.744951481772882,10.860608444794126
128,Título: Um gol para o desenvolvimento,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.168,1.168,0.002101731601731602,12.127096774193548,12.243612903225806
129,Título: Um direito humano,600.0,"{'Competência 1': 50.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.303370786516854,1.303370786516854,0.008324821246169562,9.257533197139939,10.957609805924413
130,Título: um bem para toda a humanidade,750.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2025316455696202,1.2025316455696202,0.0,10.379259980525804,10.430217461863032
131,Título: Trabalhando o corpo e a mente,700.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2079207920792079,1.2079207920792079,0.0,11.144455445544555,11.594059405940595
132,Título: tempos modernos tempo de sedentarismo*,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3181818181818181,1.3181818181818181,0.0,10.444954128440367,11.322852376980817
133,Título: Somos todos um só,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2777777777777777,1.2777777777777777,0.03192495126705653,9.313732833957554,9.313732833957554
134,"Título: Se você não cuidar bem do seu corpo, vai viver dentro do que?",800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1879699248120301,1.1879699248120301,0.003884711779448622,14.252848029163818,14.345579858737754
135,Título: Saúde em primeiro lugar,650.0,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3942307692307692,1.3942307692307692,0.008403922466422466,7.897404779686333,8.032486930545183
136,Título: SAÚDE E BEM ESTAR NA PRÁTICA ESPORTIVA,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1058823529411765,1.1058823529411765,0.0,12.727450980392156,12.727450980392156
137,Título: Rio 2016:  Política do Pão e Circo,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.268041237113402,1.268041237113402,0.0,8.632731958762887,8.719823883161512
138,Título: Respeitar as diferenças para atingir a igualdade,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2920353982300885,1.2920353982300885,0.007060491131287591,9.405894437420987,9.612989886219975
139,Título: Qual o seu passatempo? *,750.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2653061224489797,1.2653061224489797,0.0,9.246581106669472,9.885861561119293
140,Título: Práticas esportivas pra já!,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.069767441860465,1.069767441860465,0.0,18.09329685362517,18.09329685362517
141,Título: Pressão vs Benefícios,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2473118279569892,1.2473118279569892,0.004588076033054233,9.22533894343151,9.27466105656849
142,Título: Prática esportiva:Uma aliada à saúde!,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.204225352112676,1.204225352112676,0.006743936860069523,12.851513335331136,13.267006293077614
143,"Título: Prática esportiva, da medalha à gloria.*",800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3958333333333333,1.3958333333333333,0.005115328029349628,9.331359649122806,10.90296052631579
144,"Título: Prática esportiva, algo essencial.*",700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2686567164179106,1.2686567164179106,0.009715312327252626,9.422659430122117,9.941881501582994
145,Título: Prática de esportes:O caminho para uma vida saudável!!,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2307692307692308,1.2307692307692308,0.0027243589743589747,10.959988073941563,11.155038759689923
146,Título: Prática de esportes: contribuições para um melhor convívio social,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2613636363636365,1.2613636363636365,0.006439393939393939,8.946316614420063,9.223223615464995
147,"Título: Uma simples atitude, grandes benefícios",850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1916666666666667,1.1916666666666667,0.0,13.611204481792717,13.832773109243698
148,Título: Prática de esportes: amiga do nosso bem-estar,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2826086956521738,1.2826086956521738,0.004089026915113872,8.49617773530817,8.773889154323937
149,Título: Por um mundo mais consciente e saudável,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.226027397260274,1.226027397260274,0.010621324570750039,12.376854038734058,12.718847425602267
150,Título: Os resultados do esporte,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1794871794871795,1.1794871794871795,0.006623931623931623,8.843989343989344,8.966699966699966
151,Título: País do esporte,700.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.3577981651376148,1.3577981651376148,0.0058944230773635125,7.820506286102616,8.274804621134896
152,Título: Os prós e os contras da atividade física,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.169811320754717,1.169811320754717,0.005102915951972556,11.088858939802336,11.088858939802336
153,Título: Os múltiplos benefícios da prática esportiva,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1886792452830188,1.1886792452830188,0.005682839173405211,10.501078167115903,10.501078167115903
154,Título: Os Ludibriadores do Esporte,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.5267857142857142,1.5267857142857142,0.003334041950113379,7.336711711711712,7.592824967824968
155,Título: Os benefícios do esporte para a saúde,950.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.4605263157894737,1.4605263157894737,0.0033985872801662277,9.181552805855699,9.656979783896828
156,Título: Olimpíada: possível legado de transformação,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.4491525423728813,1.4491525423728813,0.004805881500796755,7.449224974648703,7.6518180501231345
157,Título: Observa o passado de olho no presente,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1523809523809523,1.1523809523809523,0.004850088183421517,13.681501831501832,13.994139194139194
158,Título: O que vale mais: saúde ou medalha?,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.3676470588235294,1.3676470588235294,0.01756248689775967,7.275899912203688,7.3874012291483755
159,Título: Os ensinamentos do esporte,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3333333333333333,1.3333333333333333,0.0,10.146853146853147,11.714452214452214
160,Título: o que podemos aprender com a pratica* do esporte,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.25,1.25,0.027050308759867584,6.586805555555555,6.586805555555555
161,Título: O que podemos aprender com a prática esportiva?,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3981481481481481,1.3981481481481481,0.017225294129978128,7.9060228452751815,8.138802353755624
162,Título: O poder do esporte na sociedade,600.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3529411764705883,1.3529411764705883,0.010751633986928105,7.529551820728291,7.8355742296918764
163,Título: O poder do esporte,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2844827586206897,1.2844827586206897,0.00812906362475328,10.188605697151424,10.371139430284858
164,Título: o que podemos aprender com a prática esportiva?,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.3924050632911393,1.3924050632911393,0.012104006899509816,8.709347614410905,9.44563453424213
165,Título: O papel transformador do esporte,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3421052631578947,1.3421052631578947,0.010629978422355028,12.90867898222377,14.271087486929243
166,Título: O papel do esporte na sociedade,950.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2808219178082192,1.2808219178082192,0.005823941702811238,10.017855455833727,10.357959376476146
167,"Título: O IMPORTANTE NÃO É VENCER, MAS COMPETIR",850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.25,1.25,0.0019265232974910397,11.636047731445057,12.45456333595594
168,Título: O importante não é o ouro,800.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3059701492537314,1.3059701492537314,0.005464660833463442,10.58164066883627,10.904387835259792
169,Título: O futuro do esporte,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.431578947368421,1.431578947368421,0.0007496012759170654,8.376035834266517,9.467637178051511
